dataset name,error,v-score,r-score
DI_1000000_50_lin-lin3,5,73.80952381,52.07406765
DI_1000000_50_lin-lin3,10,64.28571429,44.93241371
DI_1000000_50_lin-lin3,20,40.47619048,21.00656187
DI_1000000_50_lin-lin4,5,57.14285714,58.3180479
DI_1000000_50_lin-lin4,10,40.47619048,34.62692559
DI_1000000_50_lin-lin4,20,26.19047619,19.78003854
DI_1000000_50_lin-lin5,5,45.45454545,55.97138053
DI_1000000_50_lin-lin5,10,27.27272727,37.29230336
DI_1000000_50_lin-lin5,20,13.63636364,14.0735044
DI_1000000_50_lin-lin6,5,77.27272727,61.50402165
DI_1000000_50_lin-lin6,10,63.63636364,41.97718006
DI_1000000_50_lin-lin6,20,38.63636364,21.12214234
DI_1000000_50_lin-lin7,5,79.54545455,91.41947887
DI_1000000_50_lin-lin7,10,45.45454545,40.58481602
DI_1000000_50_lin-lin7,20,27.27272727,27.59014703
DI_1000000_50_lin-lin8,5,63.63636364,68.89309793
DI_1000000_50_lin-lin8,10,45.45454545,48.97907964
DI_1000000_50_lin-lin8,20,22.72727273,10.55306029
DI_1000000_50_lin-lin9,5,56.81818182,67.76765172
DI_1000000_50_lin-lin9,10,20.45454545,27.37727439
DI_1000000_50_lin-lin9,20,15.90909091,21.41647059
DI_1000000_100_lin-lin0,5,34.09090909,23.74662529
DI_1000000_100_lin-lin0,10,17.04545455,13.68251884
DI_1000000_100_lin-lin0,20,21.59090909,17.54543603
DI_1000000_100_lin-lin1,5,40.4494382,32.67719185
DI_1000000_100_lin-lin1,10,22.47191011,20.36447303
DI_1000000_100_lin-lin1,20,12.35955056,8.665498796
DI_1000000_100_lin-lin2,5,30.23255814,28.66671453
DI_1000000_100_lin-lin2,10,20.93023256,14.64590265
DI_1000000_100_lin-lin2,20,9.302325581,3.505442161
DI_1000000_100_lin-lin3,5,43.01075269,39.13194395
DI_1000000_100_lin-lin3,10,23.65591398,15.63958229
DI_1000000_100_lin-lin3,20,22.58064516,14.00388271
DI_1000000_100_lin-lin4,5,30.68181818,33.28110367
DI_1000000_100_lin-lin4,10,27.27272727,24.14002331
DI_1000000_100_lin-lin4,20,13.63636364,11.60508906
DI_1000000_100_lin-lin5,5,38.82352941,51.13111819
DI_1000000_100_lin-lin5,10,27.05882353,27.17873477
DI_1000000_100_lin-lin5,20,10.58823529,13.40568858
DI_1000000_100_lin-lin6,5,47.77777778,30.19333426
DI_1000000_100_lin-lin6,10,31.11111111,20.43730351
DI_1000000_100_lin-lin6,20,15.55555556,4.862081718
DI_1000000_100_lin-lin7,5,40.69767442,32.67366149
DI_1000000_100_lin-lin7,10,19.76744186,15.53630789
DI_1000000_100_lin-lin7,20,13.95348837,12.87603106
DI_1000000_100_lin-lin8,5,31.39534884,21.6923722
DI_1000000_100_lin-lin8,10,12.79069767,8.814301071
DI_1000000_100_lin-lin8,20,17.44186047,10.68278981
DI_1000000_100_lin-lin9,5,60.6741573,43.59740644
DI_1000000_100_lin-lin9,10,39.3258427,15.78535731
DI_1000000_100_lin-lin9,20,23.59550562,10.27306428
DI_1000000_200_lin-lin0,5,17.04545455,12.32138549
DI_1000000_200_lin-lin0,10,10.22727273,9.705027326
DI_1000000_200_lin-lin0,20,7.386363636,5.564535484
DI_1000000_200_lin-lin1,5,17.14285714,17.49236689
DI_1000000_200_lin-lin1,10,9.142857143,8.459067878
DI_1000000_200_lin-lin1,20,8,4.591069778
DI_1000000_200_lin-lin2,5,18.07909605,21.64150591
DI_1000000_200_lin-lin2,10,9.039548023,7.507900049
DI_1000000_200_lin-lin2,20,9.039548023,6.57812161
DI_1000000_200_lin-lin3,5,18.78453039,13.94878246
DI_1000000_200_lin-lin3,10,9.392265193,8.771118027
DI_1000000_200_lin-lin3,20,8.839779006,6.294161126
DI_1000000_200_lin-lin4,5,23.24324324,13.23285849
DI_1000000_200_lin-lin4,10,14.59459459,12.2015259
DI_1000000_200_lin-lin4,20,4.864864865,2.931763734
DI_1000000_200_lin-lin5,5,15.16853933,17.08967218
DI_1000000_200_lin-lin5,10,15.16853933,9.608861659
DI_1000000_200_lin-lin5,20,3.93258427,1.128620583
DI_1000000_200_lin-lin6,5,26.96629213,10.26202161
DI_1000000_200_lin-lin6,10,10.6741573,9.363337881
DI_1000000_200_lin-lin6,20,7.865168539,2.783747803
DI_1000000_200_lin-lin7,5,16.47727273,17.56396217
DI_1000000_200_lin-lin7,10,9.090909091,9.783816126
DI_1000000_200_lin-lin7,20,8.522727273,5.172885918
DI_1000000_200_lin-lin8,5,17.87709497,18.52442199
DI_1000000_200_lin-lin8,10,6.703910615,7.423134881
DI_1000000_200_lin-lin8,20,6.703910615,6.279680506
DI_1000000_200_lin-lin9,5,15.90909091,12.65671232
DI_1000000_200_lin-lin9,10,14.20454545,7.494632527
DI_1000000_200_lin-lin9,20,11.36363636,3.717939982
DI_1000000_500_lin-lin0,5,4.954954955,5.175562322
DI_1000000_500_lin-lin0,10,5.18018018,2.671356421
DI_1000000_500_lin-lin0,20,4.054054054,2.189828306
DI_1000000_500_lin-lin1,5,7.589285714,8.0216451
DI_1000000_500_lin-lin1,10,6.026785714,5.755140563
DI_1000000_500_lin-lin1,20,2.455357143,1.720935272
DI_1000000_500_lin-lin2,5,4.910714286,5.176639814
DI_1000000_500_lin-lin2,10,3.348214286,4.545499426
DI_1000000_500_lin-lin2,20,2.678571429,1.602367099
DI_1000000_500_lin-lin3,5,5.20361991,5.688136357
DI_1000000_500_lin-lin3,10,3.167420814,1.973065598
DI_1000000_500_lin-lin3,20,1.357466063,1.240394133
DI_1000000_500_lin-lin4,5,9.977827051,8.404041719
DI_1000000_500_lin-lin4,10,5.099778271,4.221024358
DI_1000000_500_lin-lin4,20,3.76940133,1.891263731
DI_1000000_500_lin-lin5,5,7.674943567,6.945729309
DI_1000000_500_lin-lin5,10,3.16027088,2.893346453
DI_1000000_500_lin-lin5,20,2.708803612,2.41280267
DI_1000000_500_lin-lin6,5,3.211009174,4.221783736
DI_1000000_500_lin-lin6,10,2.293577982,2.91638942
DI_1000000_500_lin-lin6,20,1.605504587,1.497413351
DI_1000000_500_lin-lin7,5,5.057471264,4.87671771
DI_1000000_500_lin-lin7,10,2.298850575,1.576295141
DI_1000000_500_lin-lin7,20,2.298850575,2.234234085
DI_1000000_500_lin-lin8,5,6.236080178,7.010368329
DI_1000000_500_lin-lin8,10,4.677060134,3.497517145
DI_1000000_500_lin-lin8,20,1.781737194,1.545268818
DI_1000000_500_lin-lin9,5,6.637168142,5.82020001
DI_1000000_500_lin-lin9,10,3.761061947,2.950347548
DI_1000000_500_lin-lin9,20,2.876106195,1.773297453
DI_1000000_10_zipf-zipf0,5,100,100
DI_1000000_10_zipf-zipf0,10,100,100
DI_1000000_10_zipf-zipf0,20,100,100
DI_1000000_10_zipf-zipf1,5,100,100
DI_1000000_10_zipf-zipf1,10,100,100
DI_1000000_10_zipf-zipf1,20,100,100
DI_1000000_10_zipf-zipf2,5,100,100
DI_1000000_10_zipf-zipf2,10,100,100
DI_1000000_10_zipf-zipf2,20,75,95.40449776
DI_1000000_10_zipf-zipf3,5,100,100
DI_1000000_10_zipf-zipf3,10,100,100
DI_1000000_10_zipf-zipf3,20,75,96.98638709
DI_1000000_10_zipf-zipf4,5,100,100
DI_1000000_10_zipf-zipf4,10,100,100
DI_1000000_10_zipf-zipf4,20,100,100
DI_1000000_10_zipf-zipf5,5,100,100
DI_1000000_10_zipf-zipf5,10,100,100
DI_1000000_10_zipf-zipf5,20,75,98.14237306
DI_1000000_10_zipf-zipf6,5,100,100
DI_1000000_10_zipf-zipf6,10,100,100
DI_1000000_10_zipf-zipf6,20,100,100
DI_1000000_10_zipf-zipf7,5,100,100
DI_1000000_10_zipf-zipf7,10,100,100
DI_1000000_10_zipf-zipf7,20,75,97.55702314
DI_1000000_10_zipf-zipf8,5,100,100
DI_1000000_10_zipf-zipf8,10,100,100
DI_1000000_10_zipf-zipf8,20,100,100
DI_1000000_10_zipf-zipf9,5,100,100
DI_1000000_10_zipf-zipf9,10,100,100
DI_1000000_10_zipf-zipf9,20,75,98.36462669
DI_1000000_100_zipf-zipf0,5,45.34883721,99.24900114
DI_1000000_100_zipf-zipf0,10,36.04651163,97.95981968
DI_1000000_100_zipf-zipf0,20,20.93023256,96.26106286
DI_1000000_100_zipf-zipf1,5,41.86046512,99.0498224
DI_1000000_100_zipf-zipf1,10,45.34883721,98.5853625
DI_1000000_100_zipf-zipf1,20,23.25581395,97.85145465
DI_1000000_100_zipf-zipf2,5,51.13636364,96.94059727
DI_1000000_100_zipf-zipf2,10,37.5,95.36128522
DI_1000000_100_zipf-zipf2,20,23.86363636,90.14844352
DI_1000000_100_zipf-zipf3,5,48.91304348,98.93936311
DI_1000000_100_zipf-zipf3,10,31.52173913,96.45218403
DI_1000000_100_zipf-zipf3,20,17.39130435,97.19782557
DI_1000000_100_zipf-zipf4,5,51.68539326,98.75543108
DI_1000000_100_zipf-zipf4,10,34.83146067,95.98961872
DI_1000000_100_zipf-zipf4,20,16.85393258,93.23145128
DI_1000000_100_zipf-zipf5,5,44.82758621,99.22729949
DI_1000000_100_zipf-zipf5,10,35.63218391,98.90000028
DI_1000000_100_zipf-zipf5,20,21.83908046,92.25967652
DI_1000000_100_zipf-zipf6,5,42.1686747,99.1454125
DI_1000000_100_zipf-zipf6,10,27.71084337,97.9323017
DI_1000000_100_zipf-zipf6,20,25.30120482,96.77901775
DI_1000000_100_zipf-zipf7,5,44.94382022,99.02168363
DI_1000000_100_zipf-zipf7,10,31.46067416,97.81656779
DI_1000000_100_zipf-zipf7,20,15.73033708,94.37363401
DI_1000000_100_zipf-zipf8,5,51.08695652,97.11825161
DI_1000000_100_zipf-zipf8,10,33.69565217,94.27113195
DI_1000000_100_zipf-zipf8,20,21.73913043,90.9321573
DI_1000000_100_zipf-zipf9,5,42.69662921,98.6101181
DI_1000000_100_zipf-zipf9,10,40.4494382,98.49822291
DI_1000000_100_zipf-zipf9,20,28.08988764,97.93348768
DI_1000000_200_zipf-zipf0,5,11.73184358,94.41258829
DI_1000000_200_zipf-zipf0,10,13.96648045,90.90926123
DI_1000000_200_zipf-zipf0,20,11.73184358,90.36673896
DI_1000000_200_zipf-zipf1,5,25.82417582,98.07759313
DI_1000000_200_zipf-zipf1,10,23.62637363,98.42696787
DI_1000000_200_zipf-zipf1,20,14.83516484,97.06875477
DI_1000000_200_zipf-zipf2,5,31.69398907,98.99587157
DI_1000000_200_zipf-zipf2,10,21.8579235,97.88438177
DI_1000000_200_zipf-zipf2,20,15.84699454,95.30244124
DI_1000000_50_zipf-zipf0,5,68.18181818,99.39936485
DI_1000000_50_zipf-zipf0,10,54.54545455,98.57237802
DI_1000000_50_zipf-zipf0,20,34.09090909,96.83370283
DI_1000000_50_zipf-zipf1,5,23.25581395,96.04996788
DI_1000000_50_zipf-zipf1,10,25.58139535,96.61457741
DI_1000000_50_zipf-zipf1,20,30.23255814,96.92984439
DI_1000000_50_zipf-zipf2,5,66.66666667,99.20071053
DI_1000000_50_zipf-zipf2,10,62.22222222,99.02643414
DI_1000000_50_zipf-zipf2,20,31.11111111,96.0681324
DI_1000000_50_zipf-zipf3,5,77.27272727,99.4799801
DI_1000000_50_zipf-zipf3,10,52.27272727,98.35323
DI_1000000_50_zipf-zipf3,20,47.72727273,97.2150771
DI_1000000_50_zipf-zipf4,5,72.34042553,99.36177663
DI_1000000_50_zipf-zipf4,10,72.34042553,99.2947812
DI_1000000_50_zipf-zipf4,20,48.93617021,94.96186606
DI_1000000_50_zipf-zipf5,5,26.66666667,95.56376983
DI_1000000_50_zipf-zipf5,10,42.22222222,96.16294646
DI_1000000_50_zipf-zipf5,20,28.88888889,91.8169797
DI_1000000_50_zipf-zipf6,5,84.09090909,99.71376531
DI_1000000_50_zipf-zipf6,10,50,97.93359374
DI_1000000_50_zipf-zipf6,20,50,97.23778103
DI_1000000_50_zipf-zipf7,5,60.46511628,98.88956953
DI_1000000_50_zipf-zipf7,10,60.46511628,98.73102904
DI_1000000_50_zipf-zipf7,20,51.1627907,98.4046863
DI_1000000_50_zipf-zipf8,5,78.26086957,99.67319388
DI_1000000_50_zipf-zipf8,10,52.17391304,98.43915732
DI_1000000_50_zipf-zipf8,20,30.43478261,96.37923013
DI_1000000_50_zipf-zipf9,5,80,99.69142531
DI_1000000_50_zipf-zipf9,10,53.33333333,98.78315701
DI_1000000_50_zipf-zipf9,20,28.88888889,94.26784243
DI_1000000_200_zipf-zipf3,5,36.11111111,99.19018342
DI_1000000_200_zipf-zipf3,10,22.77777778,98.11773925
DI_1000000_200_zipf-zipf3,20,14.44444444,94.72779766
DI_1000000_200_zipf-zipf4,5,25.71428571,98.84164345
DI_1000000_200_zipf-zipf4,10,16.57142857,96.95864397
DI_1000000_200_zipf-zipf4,20,13.14285714,95.51562441
DI_1000000_200_zipf-zipf5,5,20.33898305,98.70313959
DI_1000000_200_zipf-zipf5,10,16.94915254,97.97170609
DI_1000000_200_zipf-zipf5,20,10.73446328,94.97184457
DI_1000000_200_zipf-zipf6,5,29.14285714,98.86610846
DI_1000000_200_zipf-zipf6,10,20.57142857,98.02248322
DI_1000000_200_zipf-zipf6,20,13.14285714,95.72346129
DI_1000000_200_zipf-zipf7,5,36.31284916,99.13652178
DI_1000000_200_zipf-zipf7,10,18.43575419,97.24603934
DI_1000000_200_zipf-zipf7,20,12.84916201,94.51373499
DI_1000000_200_zipf-zipf8,5,34.65909091,98.99373342
DI_1000000_200_zipf-zipf8,10,17.61363636,97.31748876
DI_1000000_200_zipf-zipf8,20,15.34090909,95.974492
DI_1000000_200_zipf-zipf9,5,21.7877095,98.51389635
DI_1000000_200_zipf-zipf9,10,18.43575419,97.91299172
DI_1000000_200_zipf-zipf9,20,12.29050279,96.53087404
DI_1000000_500_zipf-zipf0,5,14.48275862,98.6175704
DI_1000000_500_zipf-zipf0,10,8.965517241,98.23606215
DI_1000000_500_zipf-zipf0,20,3.67816092,93.87555236
DI_1000000_500_zipf-zipf1,5,17.07865169,99.04696125
DI_1000000_500_zipf-zipf1,10,10.11235955,97.12571227
DI_1000000_500_zipf-zipf1,20,6.966292135,97.94382923
DI_1000000_500_zipf-zipf2,5,13.57466063,98.68490556
DI_1000000_500_zipf-zipf2,10,9.049773756,97.86958791
DI_1000000_500_zipf-zipf2,20,6.334841629,95.10243861
DI_1000000_500_zipf-zipf3,5,16.55480984,99.27091909
DI_1000000_500_zipf-zipf3,10,10.06711409,97.51971096
DI_1000000_500_zipf-zipf3,20,7.158836689,97.22544174
DI_1000000_500_zipf-zipf4,5,11.21076233,98.53135677
DI_1000000_500_zipf-zipf4,10,9.865470852,97.89575942
DI_1000000_500_zipf-zipf4,20,6.950672646,95.57086734
DI_1000000_500_zipf-zipf5,5,9.90990991,98.7107228
DI_1000000_500_zipf-zipf5,10,8.333333333,97.19791922
DI_1000000_500_zipf-zipf5,20,4.72972973,85.48387625
DI_1000000_500_zipf-zipf6,5,12.8959276,98.92628892
DI_1000000_500_zipf-zipf6,10,10.40723982,98.26499695
DI_1000000_500_zipf-zipf6,20,6.108597285,94.69808682
DI_1000000_500_zipf-zipf7,5,15.1241535,98.82826622
DI_1000000_500_zipf-zipf7,10,10.60948081,97.43777437
DI_1000000_500_zipf-zipf7,20,5.643340858,93.78878924
DI_1000000_500_zipf-zipf8,5,15.33180778,99.16406638
DI_1000000_500_zipf-zipf8,10,9.839816934,97.42300252
DI_1000000_500_zipf-zipf8,20,7.322654462,92.37080947
DI_1000000_500_zipf-zipf9,5,15.28384279,98.38118868
DI_1000000_500_zipf-zipf9,10,10.69868996,98.1461216
DI_1000000_500_zipf-zipf9,20,5.895196507,96.01525246
DI_1000000_10_lin-slin0,5,100,100
DI_1000000_10_lin-slin0,10,100,100
DI_1000000_10_lin-slin0,20,75,45.99075703
DI_1000000_10_lin-slin1,5,100,100
DI_1000000_10_lin-slin1,10,100,100
DI_1000000_10_lin-slin1,20,100,100
DI_1000000_10_lin-slin2,5,100,100
DI_1000000_10_lin-slin2,10,100,100
DI_1000000_10_lin-slin2,20,75,57.52470594
DI_1000000_10_lin-slin3,5,100,100
DI_1000000_10_lin-slin3,10,100,100
DI_1000000_10_lin-slin3,20,100,100
DI_1000000_10_lin-slin4,5,100,100
DI_1000000_10_lin-slin4,10,100,100
DI_1000000_10_lin-slin4,20,62.5,58.22038516
DI_1000000_10_lin-slin5,5,100,100
DI_1000000_10_lin-slin5,10,100,100
DI_1000000_10_lin-slin5,20,100,100
DI_1000000_10_lin-slin6,5,100,100
DI_1000000_10_lin-slin6,10,100,100
DI_1000000_10_lin-slin6,20,100,100
DI_1000000_10_lin-slin7,5,100,100
DI_1000000_10_lin-slin7,10,100,100
DI_1000000_10_lin-slin7,20,75,80.76596938
DI_1000000_10_lin-slin8,5,100,100
DI_1000000_10_lin-slin8,10,100,100
DI_1000000_10_lin-slin8,20,100,100
DI_1000000_100_lin-slin0,5,24.44444444,23.13452259
DI_1000000_100_lin-slin0,10,14.44444444,11.09300726
DI_1000000_100_lin-slin0,20,16.66666667,14.78591831
DI_1000000_100_lin-slin1,5,51.13636364,41.16255865
DI_1000000_100_lin-slin1,10,19.31818182,11.4683624
DI_1000000_100_lin-slin1,20,19.31818182,15.50119737
DI_1000000_100_lin-slin2,5,40.65934066,37.45659181
DI_1000000_100_lin-slin2,10,25.27472527,13.35579081
DI_1000000_100_lin-slin2,20,16.48351648,4.389526328
DI_1000000_100_lin-slin3,5,26.37362637,27.90316643
DI_1000000_100_lin-slin3,10,14.28571429,9.753141149
DI_1000000_100_lin-slin3,20,13.18681319,6.37974997
DI_1000000_100_lin-slin4,5,25.58139535,31.19615073
DI_1000000_100_lin-slin4,10,13.95348837,18.21501994
DI_1000000_100_lin-slin4,20,8.139534884,6.68257517
DI_1000000_100_lin-slin5,5,40.47619048,32.09114059
DI_1000000_100_lin-slin5,10,38.0952381,19.31509097
DI_1000000_100_lin-slin5,20,16.66666667,9.865403897
DI_1000000_100_lin-slin6,5,44.31818182,22.63347589
DI_1000000_100_lin-slin6,10,32.95454545,20.33151821
DI_1000000_100_lin-slin6,20,20.45454545,8.392639719
DI_1000000_100_lin-slin7,5,41.57303371,31.18011174
DI_1000000_100_lin-slin7,10,22.47191011,10.38653744
DI_1000000_100_lin-slin7,20,12.35955056,3.184452421
DI_1000000_100_lin-slin8,5,48.38709677,33.55916785
DI_1000000_100_lin-slin8,10,26.88172043,7.689602692
DI_1000000_100_lin-slin8,20,17.20430108,8.988712396
DI_1000000_100_lin-slin9,5,43.33333333,27.97309133
DI_1000000_100_lin-slin9,10,28.88888889,12.61513033
DI_1000000_100_lin-slin9,20,14.44444444,6.867670713
DI_1000000_200_lin-slin0,5,24,16.87584878
DI_1000000_200_lin-slin0,10,15.42857143,8.055685136
DI_1000000_200_lin-slin0,20,8.571428571,3.924967782
DI_1000000_200_lin-slin1,5,14.20454545,18.21928097
DI_1000000_200_lin-slin1,10,10.79545455,9.613320531
DI_1000000_200_lin-slin1,20,1.136363636,0.08822347388
DI_1000000_200_lin-slin2,5,26.55367232,8.48069987
DI_1000000_200_lin-slin2,10,13.55932203,5.033309917
DI_1000000_200_lin-slin2,20,10.16949153,2.71320248
DI_1000000_200_lin-slin3,5,18.3908046,9.507605456
DI_1000000_200_lin-slin3,10,11.49425287,7.846550926
DI_1000000_200_lin-slin3,20,10.34482759,5.526266452
DI_1000000_200_lin-slin4,5,25.42372881,12.60077125
DI_1000000_200_lin-slin4,10,17.51412429,9.902102178
DI_1000000_200_lin-slin4,20,8.474576271,3.1035116
DI_1000000_200_lin-slin5,5,25,12.10647026
DI_1000000_200_lin-slin5,10,18.88888889,10.8591621
DI_1000000_200_lin-slin5,20,6.111111111,2.246934017
DI_1000000_200_lin-slin6,5,26.08695652,17.67735281
DI_1000000_200_lin-slin6,10,17.39130435,9.397616998
DI_1000000_200_lin-slin6,20,8.695652174,2.967838336
DI_1000000_200_lin-slin7,5,24.43181818,15.79509252
DI_1000000_200_lin-slin7,10,15.34090909,7.147436099
DI_1000000_200_lin-slin7,20,11.36363636,7.323972489
DI_1000000_200_lin-slin8,5,28.40909091,20.19718909
DI_1000000_200_lin-slin8,10,18.18181818,8.89959967
DI_1000000_200_lin-slin8,20,9.659090909,2.999272275
DI_1000000_200_lin-slin9,5,27.01149425,15.25760197
DI_1000000_200_lin-slin9,10,13.2183908,6.563065712
DI_1000000_200_lin-slin9,20,13.79310345,8.514768066
DI_1000000_50_lin-slin0,5,64.44444444,55.0611806
DI_1000000_50_lin-slin0,10,53.33333333,34.83722189
DI_1000000_50_lin-slin0,20,28.88888889,25.68376072
DI_1000000_50_lin-slin1,5,68.88888889,58.86289055
DI_1000000_50_lin-slin1,10,57.77777778,38.32302095
DI_1000000_50_lin-slin1,20,17.77777778,4.25616582
DI_1000000_50_lin-slin2,5,80.43478261,73.5162513
DI_1000000_50_lin-slin2,10,45.65217391,37.84798722
DI_1000000_50_lin-slin2,20,26.08695652,14.94254393
DI_1000000_50_lin-slin3,5,69.76744186,67.61908734
DI_1000000_50_lin-slin3,10,55.81395349,48.93182612
DI_1000000_50_lin-slin3,20,34.88372093,24.46284209
DI_1000000_50_lin-slin4,5,72.09302326,55.66305121
DI_1000000_50_lin-slin4,10,51.1627907,43.77770726
DI_1000000_50_lin-slin4,20,20.93023256,6.395178717
DI_1000000_50_lin-slin5,5,53.33333333,74.97440194
DI_1000000_50_lin-slin5,10,31.11111111,37.7104201
DI_1000000_50_lin-slin5,20,17.77777778,8.88740016
DI_1000000_50_lin-slin6,5,56.81818182,59.61193055
DI_1000000_50_lin-slin6,10,31.81818182,26.22597901
DI_1000000_50_lin-slin6,20,15.90909091,13.69060713
DI_1000000_50_lin-slin7,5,67.39130435,51.35157112
DI_1000000_50_lin-slin7,10,52.17391304,31.38706458
DI_1000000_50_lin-slin7,20,36.95652174,31.04555863
DI_1000000_50_lin-slin8,5,43.47826087,54.33171122
DI_1000000_50_lin-slin8,10,19.56521739,25.6729298
DI_1000000_50_lin-slin8,20,21.73913043,21.84634965
DI_1000000_50_lin-slin9,5,77.77777778,72.66332972
DI_1000000_50_lin-slin9,10,40,34.83011543
DI_1000000_50_lin-slin9,20,33.33333333,18.33077178
DI_1000000_500_lin-slin0,5,8.045977011,5.445707679
DI_1000000_500_lin-slin0,10,5.747126437,4.000410866
DI_1000000_500_lin-slin0,20,4.137931034,2.511910776
DI_1000000_500_lin-slin1,5,6.444444444,5.735658239
DI_1000000_500_lin-slin1,10,4.888888889,4.389012056
DI_1000000_500_lin-slin1,20,2.444444444,0.6395313818
DI_1000000_500_lin-slin2,5,7.900677201,6.258539138
DI_1000000_500_lin-slin2,10,5.869074492,3.62285733
DI_1000000_500_lin-slin2,20,2.934537246,0.8432812735
DI_1000000_500_lin-slin3,5,11.46067416,8.237911057
DI_1000000_500_lin-slin3,10,4.04494382,1.873252879
DI_1000000_500_lin-slin3,20,3.146067416,2.172610467
DI_1000000_500_lin-slin4,5,6.772009029,5.175375226
DI_1000000_500_lin-slin4,10,5.417607223,2.96975534
DI_1000000_500_lin-slin4,20,4.063205418,2.712877201
DI_1000000_500_lin-slin5,5,9.131403118,7.648886251
DI_1000000_500_lin-slin5,10,4.454342984,1.731188838
DI_1000000_500_lin-slin5,20,3.563474388,3.172151223
DI_1000000_500_lin-slin6,5,8.14479638,3.95878799
DI_1000000_500_lin-slin6,10,5.20361991,2.492184268
DI_1000000_500_lin-slin6,20,5.20361991,2.468753076
DI_1000000_500_lin-slin7,5,7.727272727,5.537553804
DI_1000000_500_lin-slin7,10,4.772727273,1.103171597
DI_1000000_500_lin-slin7,20,2.727272727,0.4094894171
DI_1000000_500_lin-slin8,5,8.163265306,5.289929931
DI_1000000_500_lin-slin8,10,5.215419501,2.427818564
DI_1000000_500_lin-slin8,20,2.494331066,0.9681816888
DI_1000000_500_lin-slin9,5,8.744394619,3.977452256
DI_1000000_500_lin-slin9,10,6.502242152,2.678007339
DI_1000000_500_lin-slin9,20,2.914798206,1.462990993
DI_1000000_10_lin-zipf0,5,100,100
DI_1000000_10_lin-zipf0,10,77.77777778,77.71787881
DI_1000000_10_lin-zipf0,20,77.77777778,77.68407104
DI_1000000_10_lin-zipf1,5,100,100
DI_1000000_10_lin-zipf1,10,100,100
DI_1000000_10_lin-zipf1,20,100,100
DI_1000000_10_lin-zipf2,5,100,100
DI_1000000_10_lin-zipf2,10,100,100
DI_1000000_10_lin-zipf2,20,100,100
DI_1000000_10_lin-zipf3,5,100,100
DI_1000000_10_lin-zipf3,10,75,75.05230221
DI_1000000_10_lin-zipf3,20,100,100
DI_1000000_10_lin-zipf4,5,100,100
DI_1000000_10_lin-zipf4,10,100,100
DI_1000000_10_lin-zipf4,20,100,100
DI_1000000_10_lin-zipf5,5,100,100
DI_1000000_10_lin-zipf5,10,100,100
DI_1000000_10_lin-zipf5,20,75,74.99554188
DI_1000000_10_lin-zipf6,5,100,100
DI_1000000_10_lin-zipf6,10,100,100
DI_1000000_10_lin-zipf6,20,77.77777778,74.97197328
DI_1000000_10_lin-zipf7,5,100,100
DI_1000000_10_lin-zipf7,10,100,100
DI_1000000_10_lin-zipf7,20,100,100
DI_1000000_10_lin-zipf8,5,100,100
DI_1000000_10_lin-zipf8,10,100,100
DI_1000000_10_lin-zipf8,20,75,75.04737731
DI_1000000_10_lin-zipf9,5,100,100
DI_1000000_10_lin-zipf9,10,100,100
DI_1000000_10_lin-zipf9,20,75,75.09066524
DI_1000000_50_lin-zipf0,5,78.26086957,79.88934373
DI_1000000_50_lin-zipf0,10,58.69565217,57.38301751
DI_1000000_50_lin-zipf0,20,36.95652174,30.06792233
DI_1000000_50_lin-zipf1,5,84.09090909,87.73933011
DI_1000000_50_lin-zipf1,10,43.18181818,43.93505984
DI_1000000_50_lin-zipf1,20,34.09090909,34.12900113
DI_1000000_50_lin-zipf2,5,34.09090909,37.54939609
DI_1000000_50_lin-zipf2,10,40.90909091,40.01192535
DI_1000000_50_lin-zipf2,20,31.81818182,35.03655317
DI_1000000_50_lin-zipf3,5,34.04255319,32.54796105
DI_1000000_50_lin-zipf3,10,14.89361702,16.27507369
DI_1000000_50_lin-zipf3,20,12.76595745,13.97666381
DI_1000000_50_lin-zipf4,5,77.27272727,80.95503198
DI_1000000_50_lin-zipf4,10,47.72727273,50.00294167
DI_1000000_50_lin-zipf4,20,31.81818182,33.31674821
DI_1000000_50_lin-zipf5,5,73.91304348,80.5124921
DI_1000000_50_lin-zipf5,10,54.34782609,58.5254602
DI_1000000_50_lin-zipf5,20,30.43478261,31.76126388
DI_1000000_50_lin-zipf6,5,75,75.72811273
DI_1000000_50_lin-zipf6,10,54.54545455,56.15080205
DI_1000000_50_lin-zipf6,20,40.90909091,39.05841866
DI_1000000_50_lin-zipf7,5,9.523809524,9.98078406
DI_1000000_50_lin-zipf7,10,21.42857143,22.27958331
DI_1000000_50_lin-zipf7,20,9.523809524,9.913259144
DI_1000000_50_lin-zipf8,5,28.26086957,26.76756281
DI_1000000_50_lin-zipf8,10,30.43478261,26.88903038
DI_1000000_50_lin-zipf8,20,30.43478261,29.20079667
DI_1000000_50_lin-zipf9,5,76.74418605,77.99936209
DI_1000000_50_lin-zipf9,10,44.18604651,43.91476919
DI_1000000_50_lin-zipf9,20,20.93023256,19.57979735
DI_1000000_100_lin-zipf0,5,8.988764045,7.568334913
DI_1000000_100_lin-zipf0,10,11.23595506,10.00402031
DI_1000000_100_lin-zipf0,20,5.617977528,5.074081622
DI_1000000_100_lin-zipf1,5,51.68539326,55.8396329
DI_1000000_100_lin-zipf1,10,35.95505618,37.21201708
DI_1000000_100_lin-zipf1,20,20.2247191,19.80922268
DI_1000000_100_lin-zipf2,5,21.59090909,20.82037283
