rows_ciphs_distribution,v-score,r-score,num of good files
1000000_10_lin-lin,1.0,1.0,10
1000000_50_lin-lin,0.7516045840464445,0.5723543611475728,10
1000000_100_lin-lin,0.5062268992862587,0.2709507132854944,10
1000000_200_lin-lin,0.28430580163528535,0.11611042509576086,10
1000000_10_lin-slin,1.0,1.0,10
1000000_50_lin-slin,0.6500219076508257,0.4590732107762979,10
1000000_100_lin-slin,0.42218419818158937,0.23340483546040874,10
1000000_200_lin-slin,0.20246052730293446,0.10879208812865622,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_50_lin-invlin,0.4385230833820641,0.44691134380476993,10
1000000_100_lin-invlin,0.5221095789354215,0.5388910582797478,10
1000000_200_lin-invlin,0.19260919826241973,0.19359713655308788,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_50_lin-randlin,0.9064968623108157,0.9599217719859879,10
1000000_100_lin-randlin,0.7515560317262234,0.8657240118145018,10
1000000_200_lin-randlin,0.6272380600972457,0.7402378459423223,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_50_lin-zipf,0.7912088653553274,0.782056553060185,10
1000000_100_lin-zipf,0.46994476744573604,0.4681173348776353,10
1000000_200_lin-zipf,0.24700317378447462,0.2505826149807582,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_50_zipf-zipf,0.7674848174101664,0.9930873997775465,10
1000000_100_zipf-zipf,0.5176907116644431,0.9858193777670298,10
1000000_200_zipf-zipf,0.30650527396660276,0.9843086912065926,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_50_zipf-randzipf,0.9556521739130435,0.9626103291652999,10
1000000_100_zipf-randzipf,0.9259524546867908,0.9903617859882253,10
1000000_200_zipf-randzipf,0.6887241937084376,0.9310059814472191,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.9914893617021276,0.9978212290233687,10
1000000_100_zipf-invzipf,0.6986450646976232,0.8665015067689964,10
1000000_200_zipf-invzipf,0.328095110504664,0.6307916897949035,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.9914893617021276,0.9978212290233687,10
1000000_50_zipf-randzipf,0.9556521739130435,0.9626103291652999,10
1000000_100_zipf-randzipf,0.9259524546867908,0.9903617859882253,10
1000000_50_lin-randlin,0.9064968623108157,0.9599217719859879,10
1000000_50_lin-zipf,0.7912088653553274,0.782056553060185,10
1000000_50_zipf-zipf,0.7674848174101664,0.9930873997775465,10
1000000_50_lin-lin,0.7516045840464445,0.5723543611475728,10
1000000_100_lin-randlin,0.7515560317262234,0.8657240118145018,10
1000000_100_zipf-invzipf,0.6986450646976232,0.8665015067689964,10
1000000_200_zipf-randzipf,0.6887241937084376,0.9310059814472191,10
1000000_50_lin-slin,0.6500219076508257,0.4590732107762979,10
1000000_200_lin-randlin,0.6272380600972457,0.7402378459423223,10
1000000_100_lin-invlin,0.5221095789354215,0.5388910582797478,10
1000000_100_zipf-zipf,0.5176907116644431,0.9858193777670298,10
1000000_100_lin-lin,0.5062268992862587,0.2709507132854944,10
1000000_100_lin-zipf,0.46994476744573604,0.4681173348776353,10
1000000_50_lin-invlin,0.4385230833820641,0.44691134380476993,10
1000000_100_lin-slin,0.42218419818158937,0.23340483546040874,10
1000000_200_zipf-invzipf,0.328095110504664,0.6307916897949035,10
1000000_200_zipf-zipf,0.30650527396660276,0.9843086912065926,10
1000000_200_lin-lin,0.28430580163528535,0.11611042509576086,10
1000000_200_lin-zipf,0.24700317378447462,0.2505826149807582,10
1000000_200_lin-slin,0.20246052730293446,0.10879208812865622,10
1000000_200_lin-invlin,0.19260919826241973,0.19359713655308788,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.9914893617021276,0.9978212290233687,10
1000000_50_zipf-zipf,0.7674848174101664,0.9930873997775465,10
1000000_100_zipf-randzipf,0.9259524546867908,0.9903617859882253,10
1000000_100_zipf-zipf,0.5176907116644431,0.9858193777670298,10
1000000_200_zipf-zipf,0.30650527396660276,0.9843086912065926,10
1000000_50_zipf-randzipf,0.9556521739130435,0.9626103291652999,10
1000000_50_lin-randlin,0.9064968623108157,0.9599217719859879,10
1000000_200_zipf-randzipf,0.6887241937084376,0.9310059814472191,10
1000000_100_zipf-invzipf,0.6986450646976232,0.8665015067689964,10
1000000_100_lin-randlin,0.7515560317262234,0.8657240118145018,10
1000000_50_lin-zipf,0.7912088653553274,0.782056553060185,10
1000000_200_lin-randlin,0.6272380600972457,0.7402378459423223,10
1000000_200_zipf-invzipf,0.328095110504664,0.6307916897949035,10
1000000_50_lin-lin,0.7516045840464445,0.5723543611475728,10
1000000_100_lin-invlin,0.5221095789354215,0.5388910582797478,10
1000000_100_lin-zipf,0.46994476744573604,0.4681173348776353,10
1000000_50_lin-slin,0.6500219076508257,0.4590732107762979,10
1000000_50_lin-invlin,0.4385230833820641,0.44691134380476993,10
1000000_100_lin-lin,0.5062268992862587,0.2709507132854944,10
1000000_200_lin-zipf,0.24700317378447462,0.2505826149807582,10
1000000_100_lin-slin,0.42218419818158937,0.23340483546040874,10
1000000_200_lin-invlin,0.19260919826241973,0.19359713655308788,10
1000000_200_lin-lin,0.28430580163528535,0.11611042509576086,10
1000000_200_lin-slin,0.20246052730293446,0.10879208812865622,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.9914893617021276,0.9978212290233687,10
1000000_50_zipf-randzipf,0.9556521739130435,0.9626103291652999,10
1000000_100_zipf-randzipf,0.9259524546867908,0.9903617859882253,10
1000000_50_lin-randlin,0.9064968623108157,0.9599217719859879,10
1000000_50_zipf-zipf,0.7674848174101664,0.9930873997775465,10
1000000_200_zipf-randzipf,0.6887241937084376,0.9310059814472191,10
1000000_100_lin-randlin,0.7515560317262234,0.8657240118145018,10
1000000_50_lin-zipf,0.7912088653553274,0.782056553060185,10
1000000_100_zipf-invzipf,0.6986450646976232,0.8665015067689964,10
1000000_100_zipf-zipf,0.5176907116644431,0.9858193777670298,10
1000000_200_lin-randlin,0.6272380600972457,0.7402378459423223,10
1000000_50_lin-lin,0.7516045840464445,0.5723543611475728,10
1000000_200_zipf-zipf,0.30650527396660276,0.9843086912065926,10
1000000_50_lin-slin,0.6500219076508257,0.4590732107762979,10
1000000_100_lin-invlin,0.5221095789354215,0.5388910582797478,10
1000000_200_zipf-invzipf,0.328095110504664,0.6307916897949035,10
1000000_100_lin-zipf,0.46994476744573604,0.4681173348776353,10
1000000_50_lin-invlin,0.4385230833820641,0.44691134380476993,10
1000000_100_lin-lin,0.5062268992862587,0.2709507132854944,10
1000000_100_lin-slin,0.42218419818158937,0.23340483546040874,10
1000000_200_lin-zipf,0.24700317378447462,0.2505826149807582,10
1000000_200_lin-lin,0.28430580163528535,0.11611042509576086,10
1000000_200_lin-invlin,0.19260919826241973,0.19359713655308788,10
1000000_200_lin-slin,0.20246052730293446,0.10879208812865622,10




