rows_ciphs_distribution,v-score,r-score,num of good files
1000000_10_lin-lin,1.0,1.0,10
1000000_50_lin-lin,0.4564270613107822,0.5296539860007463,10
1000000_100_lin-lin,0.334963451501983,0.25786982974416894,10
1000000_200_lin-lin,0.22104036736009697,0.11516527231981186,10
1000000_500_lin-lin,0.08453457394430816,0.029172161539329156,10
1000000_10_lin-slin,1.0,1.0,10
1000000_50_lin-slin,0.39970534464973284,0.4170601486155142,10
1000000_100_lin-slin,0.2868924824876594,0.22340473088427037,10
1000000_200_lin-slin,0.16495589045120845,0.10659771462170275,10
1000000_500_lin-slin,0.057084299570890604,0.02826806112696893,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_50_lin-invlin,0.2109836364635969,0.20276295659312207,10
1000000_100_lin-invlin,0.1177397571217796,0.11835482385366387,10
1000000_200_lin-invlin,0.18136074113370454,0.16982889752649324,10
1000000_500_lin-invlin,0.05284843431553996,0.04849571852278165,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_50_lin-randlin,0.6046446885187667,0.7436367395445134,10
1000000_100_lin-randlin,0.7340890925920668,0.8205814813099014,10
1000000_200_lin-randlin,0.7010210430712327,0.7405788228564446,10
1000000_500_lin-randlin,0.4117880912755725,0.44794681048131163,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_50_lin-zipf,0.45867884902854666,0.4794478159116717,10
1000000_100_lin-zipf,0.22498981883186592,0.23346627449472415,10
1000000_200_lin-zipf,0.1647822233313873,0.17414995328499114,10
1000000_500_lin-zipf,0.11004196547136758,0.11327147254968414,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_50_zipf-zipf,0.5115175473079437,0.9788102588732033,10
1000000_100_zipf-zipf,0.3786605708161357,0.9770701975218872,10
1000000_200_zipf-zipf,0.236017649361347,0.9739338103642258,10
1000000_500_zipf-zipf,0.12301999913614184,0.9795578824224025,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_50_zipf-randzipf,0.6457745954323197,0.8397036750256388,10
1000000_100_zipf-randzipf,0.6525744902159338,0.9099548878671435,10
1000000_200_zipf-randzipf,0.5142246292784198,0.8814431370815958,10
1000000_500_zipf-randzipf,0.40452940376936947,0.9201248687079925,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.48263562623940626,0.7088953290256168,10
1000000_100_zipf-invzipf,0.4555336050948626,0.7217208747884529,10
1000000_200_zipf-invzipf,0.20278323453745348,0.5650790069709457,10
1000000_500_zipf-invzipf,0.1278481762322004,0.5184493166045092,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_100_lin-randlin,0.7340890925920668,0.8205814813099014,10
1000000_200_lin-randlin,0.7010210430712327,0.7405788228564446,10
1000000_100_zipf-randzipf,0.6525744902159338,0.9099548878671435,10
1000000_50_zipf-randzipf,0.6457745954323197,0.8397036750256388,10
1000000_50_lin-randlin,0.6046446885187667,0.7436367395445134,10
1000000_200_zipf-randzipf,0.5142246292784198,0.8814431370815958,10
1000000_50_zipf-zipf,0.5115175473079437,0.9788102588732033,10
1000000_50_zipf-invzipf,0.48263562623940626,0.7088953290256168,10
1000000_50_lin-zipf,0.45867884902854666,0.4794478159116717,10
1000000_50_lin-lin,0.4564270613107822,0.5296539860007463,10
1000000_100_zipf-invzipf,0.4555336050948626,0.7217208747884529,10
1000000_500_lin-randlin,0.4117880912755725,0.44794681048131163,10
1000000_500_zipf-randzipf,0.40452940376936947,0.9201248687079925,10
1000000_50_lin-slin,0.39970534464973284,0.4170601486155142,10
1000000_100_zipf-zipf,0.3786605708161357,0.9770701975218872,10
1000000_100_lin-lin,0.334963451501983,0.25786982974416894,10
1000000_100_lin-slin,0.2868924824876594,0.22340473088427037,10
1000000_200_zipf-zipf,0.236017649361347,0.9739338103642258,10
1000000_100_lin-zipf,0.22498981883186592,0.23346627449472415,10
1000000_200_lin-lin,0.22104036736009697,0.11516527231981186,10
1000000_50_lin-invlin,0.2109836364635969,0.20276295659312207,10
1000000_200_zipf-invzipf,0.20278323453745348,0.5650790069709457,10
1000000_200_lin-invlin,0.18136074113370454,0.16982889752649324,10
1000000_200_lin-slin,0.16495589045120845,0.10659771462170275,10
1000000_200_lin-zipf,0.1647822233313873,0.17414995328499114,10
1000000_500_zipf-invzipf,0.1278481762322004,0.5184493166045092,10
1000000_500_zipf-zipf,0.12301999913614184,0.9795578824224025,10
1000000_100_lin-invlin,0.1177397571217796,0.11835482385366387,10
1000000_500_lin-zipf,0.11004196547136758,0.11327147254968414,10
1000000_500_lin-lin,0.08453457394430816,0.029172161539329156,10
1000000_500_lin-slin,0.057084299570890604,0.02826806112696893,10
1000000_500_lin-invlin,0.05284843431553996,0.04849571852278165,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_500_zipf-zipf,0.12301999913614184,0.9795578824224025,10
1000000_50_zipf-zipf,0.5115175473079437,0.9788102588732033,10
1000000_100_zipf-zipf,0.3786605708161357,0.9770701975218872,10
1000000_200_zipf-zipf,0.236017649361347,0.9739338103642258,10
1000000_500_zipf-randzipf,0.40452940376936947,0.9201248687079925,10
1000000_100_zipf-randzipf,0.6525744902159338,0.9099548878671435,10
1000000_200_zipf-randzipf,0.5142246292784198,0.8814431370815958,10
1000000_50_zipf-randzipf,0.6457745954323197,0.8397036750256388,10
1000000_100_lin-randlin,0.7340890925920668,0.8205814813099014,10
1000000_50_lin-randlin,0.6046446885187667,0.7436367395445134,10
1000000_200_lin-randlin,0.7010210430712327,0.7405788228564446,10
1000000_100_zipf-invzipf,0.4555336050948626,0.7217208747884529,10
1000000_50_zipf-invzipf,0.48263562623940626,0.7088953290256168,10
1000000_200_zipf-invzipf,0.20278323453745348,0.5650790069709457,10
1000000_50_lin-lin,0.4564270613107822,0.5296539860007463,10
1000000_500_zipf-invzipf,0.1278481762322004,0.5184493166045092,10
1000000_50_lin-zipf,0.45867884902854666,0.4794478159116717,10
1000000_500_lin-randlin,0.4117880912755725,0.44794681048131163,10
1000000_50_lin-slin,0.39970534464973284,0.4170601486155142,10
1000000_100_lin-lin,0.334963451501983,0.25786982974416894,10
1000000_100_lin-zipf,0.22498981883186592,0.23346627449472415,10
1000000_100_lin-slin,0.2868924824876594,0.22340473088427037,10
1000000_50_lin-invlin,0.2109836364635969,0.20276295659312207,10
1000000_200_lin-zipf,0.1647822233313873,0.17414995328499114,10
1000000_200_lin-invlin,0.18136074113370454,0.16982889752649324,10
1000000_100_lin-invlin,0.1177397571217796,0.11835482385366387,10
1000000_200_lin-lin,0.22104036736009697,0.11516527231981186,10
1000000_500_lin-zipf,0.11004196547136758,0.11327147254968414,10
1000000_200_lin-slin,0.16495589045120845,0.10659771462170275,10
1000000_500_lin-invlin,0.05284843431553996,0.04849571852278165,10
1000000_500_lin-lin,0.08453457394430816,0.029172161539329156,10
1000000_500_lin-slin,0.057084299570890604,0.02826806112696893,10




1000000_10_lin-lin,1.0,1.0,10
1000000_10_lin-slin,1.0,1.0,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_lin-zipf,1.0,1.0,10
1000000_10_zipf-zipf,1.0,1.0,10
1000000_10_zipf-randzipf,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_100_zipf-randzipf,0.6525744902159338,0.9099548878671435,10
1000000_100_lin-randlin,0.7340890925920668,0.8205814813099014,10
1000000_50_zipf-zipf,0.5115175473079437,0.9788102588732033,10
1000000_50_zipf-randzipf,0.6457745954323197,0.8397036750256388,10
1000000_200_lin-randlin,0.7010210430712327,0.7405788228564446,10
1000000_200_zipf-randzipf,0.5142246292784198,0.8814431370815958,10
1000000_100_zipf-zipf,0.3786605708161357,0.9770701975218872,10
1000000_50_lin-randlin,0.6046446885187667,0.7436367395445134,10
1000000_500_zipf-randzipf,0.40452940376936947,0.9201248687079925,10
1000000_200_zipf-zipf,0.236017649361347,0.9739338103642258,10
1000000_50_zipf-invzipf,0.48263562623940626,0.7088953290256168,10
1000000_100_zipf-invzipf,0.4555336050948626,0.7217208747884529,10
1000000_500_zipf-zipf,0.12301999913614184,0.9795578824224025,10
1000000_50_lin-lin,0.4564270613107822,0.5296539860007463,10
1000000_50_lin-zipf,0.45867884902854666,0.4794478159116717,10
1000000_500_lin-randlin,0.4117880912755725,0.44794681048131163,10
1000000_50_lin-slin,0.39970534464973284,0.4170601486155142,10
1000000_200_zipf-invzipf,0.20278323453745348,0.5650790069709457,10
1000000_500_zipf-invzipf,0.1278481762322004,0.5184493166045092,10
1000000_100_lin-lin,0.334963451501983,0.25786982974416894,10
1000000_100_lin-slin,0.2868924824876594,0.22340473088427037,10
1000000_100_lin-zipf,0.22498981883186592,0.23346627449472415,10
1000000_50_lin-invlin,0.2109836364635969,0.20276295659312207,10
1000000_200_lin-invlin,0.18136074113370454,0.16982889752649324,10
1000000_200_lin-zipf,0.1647822233313873,0.17414995328499114,10
1000000_200_lin-lin,0.22104036736009697,0.11516527231981186,10
1000000_200_lin-slin,0.16495589045120845,0.10659771462170275,10
1000000_100_lin-invlin,0.1177397571217796,0.11835482385366387,10
1000000_500_lin-zipf,0.11004196547136758,0.11327147254968414,10
1000000_500_lin-lin,0.08453457394430816,0.029172161539329156,10
1000000_500_lin-invlin,0.05284843431553996,0.04849571852278165,10
1000000_500_lin-slin,0.057084299570890604,0.02826806112696893,10




