rows_ciphs_distribution,v-score,r-score,num of good files
1000000_10_lin-lin,0.6638888888888889,0.4913248548015693,10
1000000_50_lin-lin,0.17405919661733615,0.09769747208511376,10
1000000_100_lin-lin,0.09075460445906205,0.07040141032464028,10
1000000_200_lin-lin,0.08661488741623599,0.036157511980695806,10
1000000_500_lin-lin,0.03477837223773734,0.009412893745846515,10
1000000_10_lin-slin,0.7305555555555555,0.5986425021026085,10
1000000_50_lin-slin,0.14755155191960045,0.07166732179440304,10
1000000_100_lin-slin,0.09522811985197244,0.05790003839599499,10
1000000_200_lin-slin,0.06997734796113572,0.03507598982997567,10
1000000_500_lin-slin,0.026383710797702114,0.011034806972700486,10
1000000_10_lin-invlin,1.0,1.0,10
1000000_50_lin-invlin,0.2278859100655241,0.20972885549575046,10
1000000_100_lin-invlin,0.243054988083078,0.2343183370642868,10
1000000_200_lin-invlin,0.16291601278387668,0.16103142889755753,10
1000000_500_lin-invlin,0.08184577322760937,0.07846123108515687,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_50_lin-randlin,0.5724355580765109,0.5187077740256276,10
1000000_100_lin-randlin,0.5633577208940725,0.4410064208484233,10
1000000_200_lin-randlin,0.35656737288339513,0.27288860640183565,10
1000000_500_lin-randlin,0.1586778217603497,0.109984669548842,10
1000000_10_lin-zipf,0.75,0.7497356664813595,10
1000000_50_lin-zipf,0.32714277239372436,0.3317208648126956,10
1000000_100_lin-zipf,0.1756689157628716,0.1643449449343824,10
1000000_200_lin-zipf,0.12011130497441633,0.11623313714415362,10
1000000_500_lin-zipf,0.05464207753126969,0.05194030366841854,10
1000000_10_zipf-zipf,0.6,0.9277170332684932,10
1000000_50_zipf-zipf,0.2351812642701785,0.8939237144227823,10
1000000_100_zipf-zipf,0.14391554446013574,0.836640699145956,10
1000000_200_zipf-zipf,0.08397618059333294,0.8646592437464685,10
1000000_500_zipf-zipf,0.04272760519811324,0.8793420017145464,10
1000000_10_zipf-randzipf,0.925,0.9756520883522682,10
1000000_50_zipf-randzipf,0.6099060780929422,0.8348762447499991,10
1000000_100_zipf-randzipf,0.5724320990639539,0.8892326648167218,10
1000000_200_zipf-randzipf,0.3113955291070358,0.7406848988595264,10
1000000_500_zipf-randzipf,0.22585640472507856,0.8475269577930042,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_50_zipf-invzipf,0.5176200865928371,0.7015261397902052,10
1000000_100_zipf-invzipf,0.31205255237043655,0.5644282482475391,10
1000000_200_zipf-invzipf,0.15447584830003608,0.43270119534692075,10
1000000_500_zipf-invzipf,0.07483500012532913,0.3716486730422529,10




1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_10_zipf-randzipf,0.925,0.9756520883522682,10
1000000_10_lin-zipf,0.75,0.7497356664813595,10
1000000_10_lin-slin,0.7305555555555555,0.5986425021026085,10
1000000_10_lin-lin,0.6638888888888889,0.4913248548015693,10
1000000_50_zipf-randzipf,0.6099060780929422,0.8348762447499991,10
1000000_10_zipf-zipf,0.6,0.9277170332684932,10
1000000_50_lin-randlin,0.5724355580765109,0.5187077740256276,10
1000000_100_zipf-randzipf,0.5724320990639539,0.8892326648167218,10
1000000_100_lin-randlin,0.5633577208940725,0.4410064208484233,10
1000000_50_zipf-invzipf,0.5176200865928371,0.7015261397902052,10
1000000_200_lin-randlin,0.35656737288339513,0.27288860640183565,10
1000000_50_lin-zipf,0.32714277239372436,0.3317208648126956,10
1000000_100_zipf-invzipf,0.31205255237043655,0.5644282482475391,10
1000000_200_zipf-randzipf,0.3113955291070358,0.7406848988595264,10
1000000_100_lin-invlin,0.243054988083078,0.2343183370642868,10
1000000_50_zipf-zipf,0.2351812642701785,0.8939237144227823,10
1000000_50_lin-invlin,0.2278859100655241,0.20972885549575046,10
1000000_500_zipf-randzipf,0.22585640472507856,0.8475269577930042,10
1000000_100_lin-zipf,0.1756689157628716,0.1643449449343824,10
1000000_50_lin-lin,0.17405919661733615,0.09769747208511376,10
1000000_200_lin-invlin,0.16291601278387668,0.16103142889755753,10
1000000_500_lin-randlin,0.1586778217603497,0.109984669548842,10
1000000_200_zipf-invzipf,0.15447584830003608,0.43270119534692075,10
1000000_50_lin-slin,0.14755155191960045,0.07166732179440304,10
1000000_100_zipf-zipf,0.14391554446013574,0.836640699145956,10
1000000_200_lin-zipf,0.12011130497441633,0.11623313714415362,10
1000000_100_lin-slin,0.09522811985197244,0.05790003839599499,10
1000000_100_lin-lin,0.09075460445906205,0.07040141032464028,10
1000000_200_lin-lin,0.08661488741623599,0.036157511980695806,10
1000000_200_zipf-zipf,0.08397618059333294,0.8646592437464685,10
1000000_500_lin-invlin,0.08184577322760937,0.07846123108515687,10
1000000_500_zipf-invzipf,0.07483500012532913,0.3716486730422529,10
1000000_200_lin-slin,0.06997734796113572,0.03507598982997567,10
1000000_500_lin-zipf,0.05464207753126969,0.05194030366841854,10
1000000_500_zipf-zipf,0.04272760519811324,0.8793420017145464,10
1000000_500_lin-lin,0.03477837223773734,0.009412893745846515,10
1000000_500_lin-slin,0.026383710797702114,0.011034806972700486,10




1000000_10_lin-invlin,1.0,1.0,10
1000000_10_lin-randlin,1.0,1.0,10
1000000_10_zipf-invzipf,1.0,1.0,10
1000000_10_zipf-randzipf,0.925,0.9756520883522682,10
1000000_10_zipf-zipf,0.6,0.9277170332684932,10
1000000_50_zipf-zipf,0.2351812642701785,0.8939237144227823,10
1000000_100_zipf-randzipf,0.5724320990639539,0.8892326648167218,10
1000000_500_zipf-zipf,0.04272760519811324,0.8793420017145464,10
1000000_200_zipf-zipf,0.08397618059333294,0.8646592437464685,10
1000000_500_zipf-randzipf,0.22585640472507856,0.8475269577930042,10
1000000_100_zipf-zipf,0.14391554446013574,0.836640699145956,10
1000000_50_zipf-randzipf,0.6099060780929422,0.8348762447499991,10
1000000_10_lin-zipf,0.75,0.7497356664813595,10
